Gene: TRAK2; ID:  66008
Gene: IPMK; ID:  253430
Gene: R3HDML; ID:  140902
Gene: PLAGL1; ID:  5325
Gene: CLDN2; ID:  9075
Gene: ACY3; ID:  91703
Gene: MX2; ID:  4600
Gene: GXYLT1; ID:  283464
Gene: KRT222; ID:  125113
Gene: CD1A; ID:  909
Gene: RMDN2; ID:  151393
Gene: TDRKH; ID:  11022
Gene: ELAVL4; ID:  1996
Gene: AASS; ID:  10157
Gene: VPS37D; ID:  155382
Gene: RHD; ID:  6007
Gene: MSANTD4; ID:  84437
Gene: LOXHD1; ID:  125336
Gene: PLEKHA4; ID:  57664
Gene: CPSF4L; ID:  642843
Gene: CYP4X1; ID:  260293
Gene: XYLB; ID:  9942
Gene: SLPI; ID:  6590
Gene: HOXB6; ID:  3216
Gene: SLC35A2; ID:  7355
Gene: SMCP; ID:  4184
Gene: DHRS1; ID:  115817
Gene: NPDC1; ID:  56654
Gene: PCED1A; ID:  64773
Gene: GPRIN2; ID:  9721
Gene: CCER1; ID:  196477
Gene: VSIR; ID:  64115
Gene: C10orf62; ID:  414157
Gene: ADCY7; ID:  113
Gene: P2RY6; ID:  5031
Gene: KRTAP10-11; ID:  386678
Gene: KRTAP5-6; ID:  440023
Gene: LCE2D; ID:  353141
Gene: LCE3C; ID:  353144
Gene: CATSPER1; ID:  117144
Gene: LCE4A; ID:  199834
Gene: KRTAP4-11; ID:  653240
Gene: CTSZ; ID:  1522
Gene: TMEM128; ID:  85013
Gene: REEP1; ID:  65055
Gene: CLCC1; ID:  23155
Gene: SALL3; ID:  27164
Gene: ABCD2; ID:  225
Gene: PEX3; ID:  8504
Gene: OGG1; ID:  4968
Gene: ADAMTSL3; ID:  57188
Gene: KRTAP2-3; ID:  730755
Gene: MSC; ID:  9242
Gene: ASCL4; ID:  121549
Gene: TCF23; ID:  150921
Gene: TWIST2; ID:  117581
Gene: MESP2; ID:  145873
Gene: RNASEL; ID:  6041
Gene: MAPKBP1; ID:  23005
Gene: TRIM72; ID:  493829
Gene: LYSMD1; ID:  388695
Gene: FERD3L; ID:  222894
Gene: HERPUD1; ID:  9709
Gene: DENND4B; ID:  9909
Gene: TBCEL; ID:  219899
Gene: CERK; ID:  64781
Gene: SPIN3; ID:  169981
Gene: C11orf84; ID:  144097
Gene: PDCL2; ID:  132954
Gene: DNER; ID:  92737
Gene: NPR1; ID:  4881
Gene: SCN1A; ID:  6323
Gene: GSAP; ID:  54103
Gene: PTGER4; ID:  5734
Gene: FAIM; ID:  55179
Gene: DHDDS; ID:  79947
Gene: KLK8; ID:  11202
Gene: GPX1; ID:  2876
Gene: CCZ1B; ID:  221960
Gene: SERPINA3; ID:  12
Gene: EDN3; ID:  1908
Gene: EDN1; ID:  1906
Gene: EDN2; ID:  1907
Gene: LAMB2; ID:  3913
Gene: BTBD2; ID:  55643
Gene: PAPPA2; ID:  60676
Gene: FMOD; ID:  2331
Gene: TGFB3; ID:  7043
Gene: NPVF; ID:  64111
Gene: BSDC1; ID:  55108
Gene: LDLRAP1; ID:  26119
Gene: CCDC114; ID:  93233
Gene: AVL9; ID:  23080
Gene: CCDC83; ID:  220047
Gene: ITIH2; ID:  3698
Gene: MS4A2; ID:  2206
Gene: FCER1G; ID:  2207
Gene: DLL4; ID:  54567
Gene: DYNLRB2; ID:  83657
Gene: MPLKIP; ID:  136647
Gene: U2AF1L4; ID:  199746
Gene: STOX1; ID:  219736
Gene: ZMAT1; ID:  84460
Gene: AAMDC; ID:  28971
Gene: CRYAA; ID:  1409
Gene: DDX43; ID:  55510
Gene: PGP; ID:  283871
Gene: TMED7; ID:  51014
Gene: UCKL1; ID:  54963
Gene: BRINP3; ID:  339479
Gene: HSD17B8; ID:  7923
Gene: ZNF133; ID:  7692
Gene: RBMXL1; ID:  494115
Gene: FDXACB1; ID:  91893
Gene: WISP2; ID:  8839
Gene: LRRC46; ID:  90506
Gene: CTSO; ID:  1519
Gene: TMEM255B; ID:  348013
Gene: PEAR1; ID:  375033
Gene: ASIC2; ID:  40
Gene: STOML1; ID:  9399
Gene: ASIC1; ID:  41
Gene: FAM96A; ID:  84191
Gene: OMP; ID:  4975
Gene: PADI4; ID:  23569
Gene: LOXL1; ID:  4016
Gene: MFAP2; ID:  4237
Gene: SPINK1; ID:  6690
Gene: BGN; ID:  633
Gene: MMP12; ID:  4321
Gene: SNTB1; ID:  6641
Gene: PPP1R11; ID:  6992
Gene: DHRS11; ID:  79154
Gene: RELL1; ID:  768211
Gene: RAB23; ID:  51715
Gene: HOXD9; ID:  3235
Gene: FCMR; ID:  9214
Gene: PATL1; ID:  219988
Gene: KANSL3; ID:  55683
Gene: NAGLU; ID:  4669
Gene: CSTF2T; ID:  23283
Gene: NXT1; ID:  29107
Gene: WBSCR22; ID:  114049
Gene: CIDEA; ID:  1149
Gene: CROCC; ID:  9696
Gene: ELK3; ID:  2004
Gene: ZBTB25; ID:  7597
Gene: CYHR1; ID:  50626
Gene: TUSC2; ID:  11334
Gene: LAMA1; ID:  284217
Gene: CDC25B; ID:  994
Gene: DHX33; ID:  56919
Gene: HOXC10; ID:  3226
Gene: EID3; ID:  493861
Gene: MAGED4; ID:  728239
Gene: NSMCE3; ID:  56160
Gene: MAGEB1; ID:  4112
Gene: RD3; ID:  343035
Gene: NBEA; ID:  26960
Gene: CCDC144A; ID:  9720
Gene: KRT73; ID:  319101
Gene: KRT26; ID:  353288
Gene: CDSN; ID:  1041
Gene: KRT28; ID:  162605
Gene: KRT12; ID:  3859
Gene: SPIN2A; ID:  54466
Gene: POTEJ; ID:  653781
Gene: PFKFB3; ID:  5209
Gene: BOLA2; ID:  552900
Gene: MCIDAS; ID:  345643
Gene: CFAP65; ID:  255101
Gene: SPNS1; ID:  83985
Gene: ZSCAN26; ID:  7741
Gene: ZC3H8; ID:  84524
Gene: ZNF274; ID:  10782
Gene: REV3L; ID:  5980
Gene: KNL1; ID:  57082
Gene: FGL2; ID:  10875
Gene: ZNF282; ID:  8427
Gene: FAM149B1; ID:  317662
Gene: TBC1D32; ID:  221322
Gene: XPA; ID:  7507
Gene: USB1; ID:  79650
Gene: FLVCR1; ID:  28982
Gene: ZDHHC9; ID:  51114
Gene: LRRC52; ID:  440699
Gene: SIM1; ID:  6492
Gene: ADH5; ID:  128
Gene: DCAF15; ID:  90379
Gene: ABCC8; ID:  6833
Gene: CNKSR2; ID:  22866
Gene: CA12; ID:  771
Gene: PALD1; ID:  27143
Gene: IFNA6; ID:  3443
Gene: IFNA14; ID:  3448
Gene: IFNA5; ID:  3442
Gene: LCA5L; ID:  150082
Gene: EYA4; ID:  2070
Gene: AP5Z1; ID:  9907
Gene: AP1S2; ID:  8905
Gene: AP4S1; ID:  11154
Gene: CRACR2B; ID:  283229
Gene: ALOX15; ID:  246
Gene: TMEM38A; ID:  79041
Gene: ST3GAL6; ID:  10402
Gene: UGT3A2; ID:  167127
Gene: CD151; ID:  977
Gene: MTFP1; ID:  51537
Gene: ITPRIP; ID:  85450
Gene: LRRC3; ID:  81543
Gene: ST6GALNAC3; ID:  256435
Gene: SLC22A9; ID:  114571
Gene: TRAM2; ID:  9697
Gene: RASEF; ID:  158158
Gene: RABL2B; ID:  11158
Gene: CFAP77; ID:  389799
Gene: HSD17B11; ID:  51170
Gene: SUN1; ID:  23353
Gene: ABCC10; ID:  89845
Gene: TYW1B; ID:  441250
Gene: PGM5; ID:  5239
Gene: PGK2; ID:  5232
Gene: ESD; ID:  2098
Gene: GCNT6; ID:  644378
Gene: PGM2L1; ID:  283209
Gene: LUM; ID:  4060
Gene: C11orf74; ID:  119710
Gene: IFT43; ID:  112752
Gene: SEPT14; ID:  346288
Gene: PAQR3; ID:  152559
Gene: ZDHHC11; ID:  79844
Gene: PSCA; ID:  8000
Gene: CHRNA4; ID:  1137
Gene: HEATR5B; ID:  54497
Gene: ARHGEF16; ID:  27237
Gene: PRRG3; ID:  79057
Gene: IQCF3; ID:  401067
Gene: OPN4; ID:  94233
Gene: C14orf37; ID:  145407
Gene: SLC20A1; ID:  6574
Gene: TMEM256; ID:  254863
Gene: ATP5I; ID:  521
Gene: SPATA19; ID:  219938
Gene: C12orf73; ID:  728568
Gene: SH2D1B; ID:  117157
Gene: MGARP; ID:  84709
Gene: RBP7; ID:  116362
Gene: MAP7D2; ID:  256714
Gene: WFS1; ID:  7466
Gene: H6PD; ID:  9563
Gene: AZU1; ID:  566
Gene: KCNB2; ID:  9312
Gene: KCNV1; ID:  27012
Gene: KCNG3; ID:  170850
Gene: FAM126A; ID:  84668
Gene: GPR89B; ID:  51463
Gene: SLC5A3; ID:  6526
Gene: WRB; ID:  7485
Gene: LRIG3; ID:  121227
Gene: LMBR1; ID:  64327
Gene: VMP1; ID:  81671
Gene: COG1; ID:  9382
Gene: ABHD17A; ID:  81926
Gene: ASB10; ID:  136371
Gene: SLC22A1; ID:  6580
Gene: SLC22A2; ID:  6582
Gene: CRLS1; ID:  54675
Gene: CNOT8; ID:  9337
Gene: LAD1; ID:  3898
Gene: KIAA1462; ID:  57608
Gene: TTC7A; ID:  57217
Gene: ZNF185; ID:  7739
Gene: ST6GAL2; ID:  84620
Gene: RASSF10; ID:  644943
Gene: ZRANB3; ID:  84083
Gene: CCDC96; ID:  257236
Gene: PPFIA4; ID:  8497
Gene: ATMIN; ID:  23300
Gene: ZNF687; ID:  57592
Gene: SCIN; ID:  85477
Gene: TLR10; ID:  81793
Gene: CLDN4; ID:  1364
Gene: ATPIF1; ID:  93974
Gene: FAHD2A; ID:  51011
Gene: SLF1; ID:  84250
Gene: ABHD10; ID:  55347
Gene: MPV17L; ID:  255027
Gene: ST6GALNAC2; ID:  10610
Gene: KLHL41; ID:  10324
Gene: UTP11; ID:  51118
Gene: SNAI3; ID:  333929
Gene: CAPN13; ID:  92291
Gene: AKIP1; ID:  56672
Gene: ZDHHC16; ID:  84287
Gene: RGS12; ID:  6002
Gene: LRP3; ID:  4037
Gene: CYP27C1; ID:  339761
Gene: CMIP; ID:  80790
Gene: SLIT1; ID:  6585
Gene: PRELID1; ID:  27166
Gene: MAMLD1; ID:  10046
Gene: TVP23B; ID:  51030
Gene: SOX11; ID:  6664
Gene: HIST1H2AC; ID:  8334
Gene: TM9SF1; ID:  10548
Gene: GHRL; ID:  51738
Gene: SIGLEC6; ID:  946
Gene: CLIP2; ID:  7461
Gene: ENTPD2; ID:  954
Gene: TMEM106B; ID:  54664
Gene: C6orf201; ID:  404220
Gene: BST2; ID:  684
Gene: LILRA4; ID:  23547
Gene: H2AFJ; ID:  55766
Gene: HIST1H2AJ; ID:  8331
Gene: RRM2B; ID:  50484
Gene: SULT1C3; ID:  442038
Gene: RNF17; ID:  56163
Gene: RIMKLA; ID:  284716
Gene: GRK3; ID:  157
Gene: APLN; ID:  8862
Gene: AFAP1L1; ID:  134265
Gene: TSPY1; ID:  7258
Gene: NTF3; ID:  4908
Gene: C1GALT1; ID:  56913
Gene: NEO1; ID:  4756
Gene: ADORA2B; ID:  136
Gene: UNC5A; ID:  90249
Gene: DRAXIN; ID:  374946
Gene: OCEL1; ID:  79629
Gene: TM9SF2; ID:  9375
Gene: KIAA0586; ID:  9786
Gene: SYNRG; ID:  11276
Gene: MTUS1; ID:  57509
Gene: FAM208A; ID:  23272
Gene: MASTL; ID:  84930
Gene: ARGLU1; ID:  55082
Gene: MFHAS1; ID:  9258
Gene: SPNS3; ID:  201305
Gene: ZIC3; ID:  7547
Gene: THSD4; ID:  79875
Gene: CELA1; ID:  1990
Gene: PTGIS; ID:  5740
Gene: PTGS1; ID:  5742
Gene: EFCAB6; ID:  64800
Gene: CLCF1; ID:  23529
Gene: SLC18A2; ID:  6571
Gene: SLC30A4; ID:  7782
Gene: TCTE3; ID:  6991
Gene: CITED1; ID:  4435
Gene: PHOX2A; ID:  401
Gene: ONECUT1; ID:  3175
Gene: KLF13; ID:  51621
Gene: HOXA11; ID:  3207
Gene: HOXB1; ID:  3211
Gene: HOXB2; ID:  3212
Gene: HOXB3; ID:  3213
Gene: HOXB4; ID:  3214
Gene: POU1F1; ID:  5449
Gene: POU2F3; ID:  25833
Gene: SERTAD2; ID:  9792
Gene: SERTAD3; ID:  29946
Gene: KLF1; ID:  10661
Gene: IRF5; ID:  3663
Gene: HES6; ID:  55502
Gene: TBX21; ID:  30009
Gene: MTF1; ID:  4520
Gene: HOXD12; ID:  3238
Gene: ZCCHC12; ID:  170261
Gene: C3orf62; ID:  375341
Gene: KLF2; ID:  10365
Gene: PHOX2B; ID:  8929
Gene: ADAM28; ID:  10863
Gene: ELF1; ID:  1997
Gene: RNASE4; ID:  6038
Gene: PHF13; ID:  148479
Gene: SLC25A21; ID:  89874
Gene: TBX20; ID:  57057
Gene: SIGIRR; ID:  59307
Gene: IL1F10; ID:  84639
Gene: MARCH8; ID:  220972
Gene: CD180; ID:  4064
Gene: LY86; ID:  9450
Gene: C4orf48; ID:  401115
Gene: RAPGEF4; ID:  11069
Gene: TM7SF2; ID:  7108
Gene: P2RY14; ID:  9934
Gene: N4BP3; ID:  23138
Gene: ZNF770; ID:  54989
Gene: PLEKHA7; ID:  144100
Gene: CTSK; ID:  1513
Gene: BLOC1S3; ID:  388552
Gene: TIGD2; ID:  166815
Gene: JRKL; ID:  8690
Gene: USF3; ID:  205717
Gene: MBOAT2; ID:  129642
Gene: MTRF1L; ID:  54516
Gene: TMEM208; ID:  29100
Gene: CHRNB3; ID:  1142
Gene: MGME1; ID:  92667
Gene: EXOC3L2; ID:  90332
Gene: C14orf2; ID:  9556
Gene: CD96; ID:  10225
Gene: PLA2G3; ID:  50487
Gene: CDON; ID:  50937
Gene: DAAM2; ID:  23500
Gene: FSCN3; ID:  29999
Gene: CENPP; ID:  401541
Gene: CENPI; ID:  2491
Gene: CENPM; ID:  79019
Gene: CENPN; ID:  55839
Gene: ZNF341; ID:  84905
Gene: NHLH1; ID:  4807
Gene: ESPN; ID:  83715
Gene: KIAA1522; ID:  57648
Gene: DECR1; ID:  1666
Gene: H2BFM; ID:  286436
Gene: SVBP; ID:  374969
Gene: VASH1; ID:  22846
Gene: ATXN7L3B; ID:  552889
Gene: FBXO21; ID:  23014
Gene: XYLT2; ID:  64132
Gene: B3GLCT; ID:  145173
Gene: ADAMTS2; ID:  9509
Gene: COCH; ID:  1690
Gene: ENTPD5; ID:  957
Gene: POMGNT2; ID:  84892
Gene: B3GALNT2; ID:  148789
Gene: C1QTNF9; ID:  338872
Gene: UTP14C; ID:  9724
Gene: DRAM2; ID:  128338
Gene: TSPY2; ID:  64591
Gene: PBLD; ID:  64081
Gene: RAB3IP; ID:  117177
Gene: TBC1D14; ID:  57533
Gene: FAM217B; ID:  63939
Gene: ETNK2; ID:  55224
Gene: UAP1L1; ID:  91373
Gene: CNOT6L; ID:  246175
Gene: NANOS2; ID:  339345
Gene: RIBC1; ID:  158787
Gene: BPIFB3; ID:  359710
Gene: PEX13; ID:  5194
Gene: ARL3; ID:  403
Gene: IL17RD; ID:  54756
Gene: ZNF407; ID:  55628
Gene: INSM2; ID:  84684
Gene: SSX3; ID:  10214
Gene: ZKSCAN5; ID:  23660
Gene: IGHV1-2; ID:  28474
Gene: SNX19; ID:  399979
Gene: SLC7A5; ID:  8140
Gene: ADGRL2; ID:  23266
Gene: DHCR24; ID:  1718
Gene: CDS2; ID:  8760
Gene: INPP1; ID:  3628
Gene: B3GNT2; ID:  10678
Gene: LHFPL4; ID:  375323
Gene: REC8; ID:  9985
Gene: SMC1B; ID:  27127
Gene: ODF3L2; ID:  284451
Gene: FBXO17; ID:  115290
Gene: TLDC1; ID:  57707
Gene: FAM45A; ID:  404636
Gene: DEFB1; ID:  1672
Gene: FAM109B; ID:  150368
Gene: VAMP1; ID:  6843
Gene: IGHD; ID:  3495
Gene: BCAP29; ID:  55973
Gene: KLK10; ID:  5655
Gene: SCAMP2; ID:  10066
Gene: EPCAM; ID:  4072
Gene: SSPN; ID:  8082
Gene: KRIT1; ID:  889
Gene: DFNA5; ID:  1687
Gene: SLC35F5; ID:  80255
Gene: REXO2; ID:  25996
Gene: SLIT2; ID:  9353
Gene: TSPAN31; ID:  6302
Gene: RAB27B; ID:  5874
Gene: ZNF296; ID:  162979
Gene: PWWP2A; ID:  114825
Gene: PNMAL2; ID:  57469
Gene: AOC1; ID:  26
Gene: CYB561A3; ID:  220002
Gene: HAS2; ID:  3037
Gene: HAS3; ID:  3038
Gene: RUNDC3B; ID:  154661
Gene: AMMECR1L; ID:  83607
Gene: C22orf39; ID:  128977
Gene: TSTA3; ID:  7264
Gene: PDCD2L; ID:  84306
Gene: GPX2; ID:  2877
Gene: PBX4; ID:  80714
Gene: SMIM12; ID:  113444
Gene: ZBTB42; ID:  100128927
Gene: N4BP1; ID:  9683
Gene: PRR12; ID:  57479
Gene: AKR1B15; ID:  441282
Gene: FABP7; ID:  2173
Gene: GSTZ1; ID:  2954
Gene: HIBADH; ID:  11112
Gene: ADK; ID:  132
Gene: CENPV; ID:  201161
Gene: FAM122C; ID:  159091
Gene: NOV; ID:  4856
Gene: ALDH16A1; ID:  126133
Gene: RUFY2; ID:  55680
Gene: MROH1; ID:  727957
Gene: CRTC3; ID:  64784
Gene: ANO8; ID:  57719
Gene: ACSL1; ID:  2180
Gene: ATAD1; ID:  84896
Gene: RDH11; ID:  51109
Gene: MGST1; ID:  4257
Gene: GLRX5; ID:  51218
Gene: MAOA; ID:  4128
Gene: CYB5R1; ID:  51706
Gene: ACSL5; ID:  51703
Gene: ARMC10; ID:  83787
Gene: RAB24; ID:  53917
Gene: ROMO1; ID:  140823
Gene: TARS2; ID:  80222
Gene: HINT3; ID:  135114
Gene: TMEM205; ID:  374882
Gene: RDH14; ID:  57665
Gene: COX20; ID:  116228
Gene: COX19; ID:  90639
Gene: GK; ID:  2710
Gene: APCS; ID:  325
Gene: AOX1; ID:  316
Gene: OPLAH; ID:  26873
Gene: GPD1; ID:  2819
Gene: SGCZ; ID:  137868
Gene: MFSD4A; ID:  148808
Gene: SLC5A8; ID:  160728
Gene: SLC22A6; ID:  9356
Gene: KLHDC7B; ID:  113730
Gene: C12orf65; ID:  91574
Gene: SLCO1A2; ID:  6579
Gene: PDZD3; ID:  79849
Gene: COA1; ID:  55744
Gene: RHBDD1; ID:  84236
Gene: UBE2J1; ID:  51465
Gene: PCNX3; ID:  399909
Gene: FNDC11; ID:  79025
Gene: MTMR9; ID:  66036
Gene: N4BP2L2; ID:  10443
Gene: PRAG1; ID:  157285
Gene: KRTAP9-3; ID:  83900
Gene: KRT32; ID:  3882
Gene: ZNF606; ID:  80095
Gene: ETV2; ID:  2116
Gene: RASSF6; ID:  166824
Gene: ALKBH8; ID:  91801
Gene: FAXC; ID:  84553
Gene: SLC16A13; ID:  201232
Gene: COG2; ID:  22796
Gene: ABHD17B; ID:  51104
Gene: AKR1D1; ID:  6718
Gene: TMEM161B; ID:  153396
Gene: SLC25A46; ID:  91137
Gene: AGPAT2; ID:  10555
Gene: ARF5; ID:  381
Gene: AGPAT5; ID:  55326
Gene: MFSD9; ID:  84804
Gene: SNN; ID:  8303
Gene: SPIC; ID:  121599
Gene: SLC48A1; ID:  55652
Gene: OR8D2; ID:  283160
Gene: SERPIND1; ID:  3053
Gene: IGLL1; ID:  3543
Gene: RTKN2; ID:  219790
Gene: SAA4; ID:  6291
Gene: AOAH; ID:  313
Gene: KRT7; ID:  3855
Gene: ICAM4; ID:  3386
Gene: QTRT2; ID:  79691
Gene: RFX7; ID:  64864
Gene: IGLC2; ID:  3538
Gene: AGA; ID:  175
Gene: TAF1L; ID:  138474
Gene: WDR49; ID:  151790
Gene: FTCD; ID:  10841
Gene: GRB14; ID:  2888
Gene: MYSM1; ID:  114803
Gene: PILRA; ID:  29992
Gene: SPCS1; ID:  28972
Gene: FAM92A; ID:  137392
Gene: BCO1; ID:  53630
Gene: GTPBP3; ID:  84705
Gene: C2orf68; ID:  388969
Gene: IFNGR2; ID:  3460
Gene: IMP4; ID:  92856
Gene: ZFP62; ID:  643836
Gene: CCDC137; ID:  339230
Gene: SP7; ID:  121340
Gene: EHBP1; ID:  23301
Gene: LRCH2; ID:  57631
Gene: MYL7; ID:  58498
Gene: PRKAR1B; ID:  5575
Gene: E2F7; ID:  144455
Gene: NUF2; ID:  83540
Gene: ZNF195; ID:  7748
Gene: SIPA1L2; ID:  57568
Gene: CDKN2D; ID:  1032
Gene: IFI27; ID:  3429
Gene: IRF8; ID:  3394
Gene: OTX2; ID:  5015
Gene: SHOX2; ID:  6474
Gene: ZNF101; ID:  94039
Gene: OGFRL1; ID:  79627
Gene: MTMR8; ID:  55613
Gene: GPRC5B; ID:  51704
Gene: KDM8; ID:  79831
Gene: GXYLT2; ID:  727936
Gene: TBC1D20; ID:  128637
Gene: ZNF576; ID:  79177
Gene: DSCR3; ID:  10311
Gene: SLC10A1; ID:  6554
Gene: FAM71D; ID:  161142
Gene: ZNF416; ID:  55659
Gene: GATM; ID:  2628
Gene: DSCC1; ID:  79075
Gene: CDAN1; ID:  146059
Gene: CA2; ID:  760
Gene: POLN; ID:  353497
Gene: SPAG1; ID:  6674
Gene: DCLRE1A; ID:  9937
Gene: TMEM218; ID:  219854
Gene: ACOT1; ID:  641371
Gene: UTY; ID:  7404
Gene: SLC9A7; ID:  84679
Gene: ST3GAL3; ID:  6487
Gene: SERPINC1; ID:  462
Gene: C6; ID:  729
Gene: AANAT; ID:  15
Gene: CPB2; ID:  1361
Gene: ITGA2B; ID:  3674
Gene: F5; ID:  2153
Gene: GP5; ID:  2814
Gene: FOXD2; ID:  2306
Gene: BHMT; ID:  635
Gene: FAM160B2; ID:  64760
Gene: ARHGAP25; ID:  9938
Gene: SEMA3C; ID:  10512
Gene: MGAT4B; ID:  11282
Gene: FDX2; ID:  112812
Gene: ICOSLG; ID:  23308
Gene: PLN; ID:  5350
Gene: AGER; ID:  177
Gene: IL10; ID:  3586
Gene: IL10RA; ID:  3587
Gene: GSTA5; ID:  221357
Gene: ABCG8; ID:  64241
Gene: ABCG5; ID:  64240
Gene: DPF1; ID:  8193
Gene: OST4; ID:  100128731
Gene: ASB11; ID:  140456
Gene: ASB5; ID:  140458
Gene: KDSR; ID:  2531
Gene: NOMO1; ID:  23420
Gene: HACD1; ID:  9200
Gene: TMEM174; ID:  134288
Gene: OR2T35; ID:  403244
Gene: TIMP2; ID:  7077
Gene: ZNF3; ID:  7551
Gene: DPP10; ID:  57628
Gene: FAM84A; ID:  151354
Gene: APOPT1; ID:  84334
Gene: DDI2; ID:  84301
Gene: EFCAB2; ID:  84288
Gene: ANXA10; ID:  11199
Gene: WBSCR28; ID:  135886
Gene: JRK; ID:  8629
Gene: INIP; ID:  58493
Gene: NANP; ID:  140838
Gene: NETO1; ID:  81832
Gene: PCP2; ID:  126006
Gene: MYBPH; ID:  4608
Gene: TMIGD2; ID:  126259
Gene: NR2C2AP; ID:  126382
Gene: IL36B; ID:  27177
Gene: DBR1; ID:  51163
Gene: IGLV3-21; ID:  28796
Gene: PGM3; ID:  5238
Gene: OR8H2; ID:  390151
Gene: OR5T1; ID:  390155
Gene: DOHH; ID:  83475
Gene: RASL11B; ID:  65997
Gene: HBG1; ID:  3047
Gene: COASY; ID:  80347
Gene: LYZL4; ID:  131375
Gene: GALK1; ID:  2584
Gene: GPR119; ID:  139760
Gene: CA3; ID:  761
Gene: S100G; ID:  795
Gene: GSTA3; ID:  2940
Gene: GSTA4; ID:  2941
Gene: ZCCHC14; ID:  23174
Gene: AKR1C4; ID:  1109
Gene: TMEM252; ID:  169693
Gene: CSRP1; ID:  1465
Gene: C4orf22; ID:  255119
Gene: OR10G3; ID:  26533
Gene: CCDC186; ID:  55088
Gene: C1QTNF7; ID:  114905
Gene: MDP1; ID:  145553
Gene: SLC35E3; ID:  55508
Gene: PDGFC; ID:  56034
Gene: CMTM1; ID:  113540
Gene: OR8D4; ID:  338662
Gene: PHLDB1; ID:  23187
Gene: OSMR; ID:  9180
Gene: PANX1; ID:  24145
Gene: THEM5; ID:  284486
Gene: KRTAP10-4; ID:  386672
Gene: IRGQ; ID:  126298
Gene: CDPF1; ID:  150383
Gene: ZFYVE21; ID:  79038
Gene: GRIP2; ID:  80852
Gene: TMEM239; ID:  100288797
Gene: KIZ; ID:  55857
Gene: ADGRG4; ID:  139378
Gene: CATIP; ID:  375307
Gene: ANKRD36; ID:  375248
Gene: ANKRD36B; ID:  57730
Gene: SPANXN3; ID:  139067
Gene: SLC25A44; ID:  9673
Gene: B3GNTL1; ID:  146712
Gene: FAM120B; ID:  84498
Gene: ARHGEF39; ID:  84904
Gene: ANKRD9; ID:  122416
Gene: SMCR8; ID:  140775
Gene: PUSL1; ID:  126789
Gene: GPR84; ID:  53831
Gene: KLRF1; ID:  51348
Gene: SCAMP4; ID:  113178
Gene: MTHFSD; ID:  64779
Gene: TM4SF18; ID:  116441
Gene: TMEM68; ID:  137695
Gene: GPR107; ID:  57720
Gene: SOGA3; ID:  387104
Gene: PLP1; ID:  5354
Gene: NKX2-3; ID:  159296
Gene: FLRT1; ID:  23769
Gene: MYT1L; ID:  23040
Gene: MPZL2; ID:  10205
Gene: AVPR2; ID:  554
Gene: AVPR1B; ID:  553
Gene: AVPR1A; ID:  552
Gene: SNCB; ID:  6620
Gene: MADD; ID:  8567
Gene: SPATA31A7; ID:  26165
Gene: AP3M2; ID:  10947
Gene: TNFAIP8L1; ID:  126282
Gene: GOT1L1; ID:  137362
Gene: TOR4A; ID:  54863
Gene: ARF4; ID:  378
Gene: ACADL; ID:  33
Gene: RAB19; ID:  401409
Gene: RGAG4; ID:  340526
Gene: SPANXC; ID:  64663
Gene: MYL1; ID:  4632
Gene: IL37; ID:  27178
Gene: IL18R1; ID:  8809
Gene: SLC13A3; ID:  64849
Gene: S100A12; ID:  6283
Gene: CRAT; ID:  1384
Gene: TBCC; ID:  6903
Gene: COL9A1; ID:  1297
Gene: ADAMTS7; ID:  11173
Gene: TARBP1; ID:  6894
Gene: FAM114A2; ID:  10827
Gene: HIST1H2BM; ID:  8342
Gene: AMIGO3; ID:  386724
Gene: CBLN4; ID:  140689
Gene: C12orf75; ID:  387882
Gene: NDUFB3; ID:  4709
Gene: MT-ND2; ID:  4536
Gene: GCNT2; ID:  2651
Gene: B4GALT3; ID:  8703
Gene: SERINC2; ID:  347735
Gene: PIANP; ID:  196500
Gene: LRRN1; ID:  57633
Gene: SELENOH; ID:  280636
Gene: NRK; ID:  203447
Gene: GPX8; ID:  493869
Gene: CHST4; ID:  10164
Gene: DOT1L; ID:  84444
Gene: ALPPL2; ID:  251
Gene: TPO; ID:  7173
Gene: DUOX1; ID:  53905
Gene: KRT36; ID:  8689
Gene: TRNAU1AP; ID:  54952
Gene: SOX4; ID:  6659
Gene: ACBD7; ID:  414149
Gene: OGDHL; ID:  55753
Gene: MTRNR2L1; ID:  100462977
Gene: SH3BGRL; ID:  6451
Gene: NPIPB13; ID:  613037
Gene: SCNN1A; ID:  6337
Gene: CGB1; ID:  114335
Gene: DLX4; ID:  1748
Gene: PDK4; ID:  5166
Gene: ANKRD34C; ID:  390616
Gene: TASP1; ID:  55617
Gene: ZDHHC12; ID:  84885
Gene: DNAH7; ID:  56171
Gene: LANCL1; ID:  10314
Gene: KRT35; ID:  3886
Gene: ATP6V1G2; ID:  534
Gene: GIMAP6; ID:  474344
Gene: SSX7; ID:  280658
Gene: DPM2; ID:  8818
Gene: RIMS3; ID:  9783
Gene: GJA5; ID:  2702
Gene: ACSS2; ID:  55902
Gene: ANO3; ID:  63982
Gene: VEZF1; ID:  7716
Gene: TMEM131; ID:  23505
Gene: RBBP8NL; ID:  140893
Gene: INSL3; ID:  3640
Gene: SALL4; ID:  57167
Gene: NRDE2; ID:  55051
Gene: TMEM213; ID:  155006
